2021-08-19 14:48:06,928 INFO    MainThread:11208 [wandb_setup.py:_flush():70] setting env: {'mode': 'dryrun'}
2021-08-19 14:48:06,929 INFO    MainThread:11208 [wandb_setup.py:_flush():70] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2021-08-19 14:48:06,929 INFO    MainThread:11208 [wandb_init.py:_log_setup():319] Logging user logs to /tmldata1/saberika/advex-uar/advex_uar/wandb/offline-run-20210819_144748-2v3rkvv0/logs/debug.log
2021-08-19 14:48:06,929 INFO    MainThread:11208 [wandb_init.py:_log_setup():320] Logging internal logs to /tmldata1/saberika/advex-uar/advex_uar/wandb/offline-run-20210819_144748-2v3rkvv0/logs/debug-internal.log
2021-08-19 14:48:06,929 INFO    MainThread:11208 [wandb_init.py:init():351] calling init triggers
2021-08-19 14:48:06,929 INFO    MainThread:11208 [wandb_init.py:init():358] wandb.init called with sweep_config: {}
config: {}
2021-08-19 14:48:06,929 INFO    MainThread:11208 [wandb_init.py:init():404] starting backend
2021-08-19 14:48:06,947 INFO    MainThread:11208 [backend.py:ensure_launched():81] starting backend process...
2021-08-19 14:48:07,240 INFO    MainThread:11208 [backend.py:ensure_launched():86] started backend process with pid: 12001
2021-08-19 14:48:08,449 INFO    MainThread:11208 [wandb_init.py:init():413] backend started and connected
2021-08-19 14:48:08,450 INFO    MainThread:11208 [wandb_init.py:init():436] updated telemetry
2021-08-19 14:48:08,452 INFO    MainThread:11208 [wandb_init.py:init():495] starting run threads in backend
2021-08-19 14:48:13,453 INFO    MainThread:11208 [wandb_run.py:_console_start():1411] atexit reg
2021-08-19 14:48:16,643 INFO    MainThread:11208 [wandb_run.py:_redirect():1274] redirect: SettingsConsole.REDIRECT
2021-08-19 14:48:16,643 INFO    MainThread:11208 [wandb_run.py:_redirect():1279] Redirecting console.
2021-08-19 14:48:16,644 INFO    MainThread:11208 [redirect.py:install():213] install start
2021-08-19 14:48:16,644 INFO    MainThread:11208 [redirect.py:install():228] install stop
2021-08-19 14:48:16,644 INFO    MainThread:11208 [redirect.py:install():213] install start
2021-08-19 14:48:16,645 INFO    MainThread:11208 [redirect.py:install():228] install stop
2021-08-19 14:48:16,645 INFO    MainThread:11208 [wandb_run.py:_redirect():1325] Redirects installed.
2021-08-19 14:48:16,645 INFO    MainThread:11208 [wandb_init.py:init():518] run started, returning control to user process
2021-08-19 14:48:16,645 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set dataset = cifar-10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,645 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb dataset cifar-10 None
2021-08-19 14:48:16,646 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set attack = elastic - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,646 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb attack elastic None
2021-08-19 14:48:16,647 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set epsilon = 1.0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,647 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb epsilon 1.0 None
2021-08-19 14:48:16,647 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set n_iters = 200 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,648 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb n_iters 200 None
2021-08-19 14:48:16,648 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set step_size = 0.07071067811865475 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,648 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb step_size 0.07071067811865475 None
2021-08-19 14:48:16,648 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set ckpt_path = models/cifar_frank_eps-0.01_epoch-30.pth - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,648 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb ckpt_path models/cifar_frank_eps-0.01_epoch-30.pth None
2021-08-19 14:48:16,649 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set use_wandb = True - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,649 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb use_wandb True None
2021-08-19 14:48:16,649 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set wandb_project = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,649 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb wandb_project None None
2021-08-19 14:48:16,650 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set tag = eval - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,650 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb tag eval None
2021-08-19 14:48:16,650 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set dataset_path = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,650 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb dataset_path None None
2021-08-19 14:48:16,650 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set resnet_size = 50 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,651 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb resnet_size 50 None
2021-08-19 14:48:16,651 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set class_downsample_factor = 1 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,651 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb class_downsample_factor 1 None
2021-08-19 14:48:16,652 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set wandb_username = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,652 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb wandb_username None None
2021-08-19 14:48:16,652 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set wandb_ckpt_project = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,652 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb wandb_ckpt_project None None
2021-08-19 14:48:16,653 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set wandb_run_id = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,653 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb wandb_run_id None None
2021-08-19 14:48:16,653 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set use_fp16 = False - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,653 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb use_fp16 False None
2021-08-19 14:48:16,654 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set batch_size = 128 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,654 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb batch_size 128 None
2021-08-19 14:48:16,654 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set corruption_type = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,654 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb corruption_type None None
2021-08-19 14:48:16,654 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set corruption_name = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,655 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb corruption_name None None
2021-08-19 14:48:16,655 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set corruption_level = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,655 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb corruption_level None None
2021-08-19 14:48:16,655 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set use_max_step = False - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,656 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb use_max_step False None
2021-08-19 14:48:16,656 INFO    MainThread:11208 [wandb_config.py:__setitem__():142] config set run_id = 2v3rkvv0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7ff8274098d0>>
2021-08-19 14:48:16,656 INFO    MainThread:11208 [wandb_run.py:_config_callback():663] config_cb run_id 2v3rkvv0 None
2021-08-19 14:50:40,784 INFO    MainThread:11208 [wandb_run.py:_atexit_cleanup():1381] got exitcode: 1
